steer,accel,x,y,yaw,v_x,v_y,omega
-0.2981093933631994,0.4792692800560265,0.0,25.0,0.0,5.0,0.0,0.0
-0.455249754631574,0.7184299691183313,0.25,25.0,0.0,4.980184085250615,-0.14248041479065218,-0.1205603509767057
-0.523,1.4428627713416646,0.49900920426253076,24.992875979260468,-0.0060280175488352855,4.929009906544244,-0.29629178283986024,-0.2691467153005201
-0.523,2.0,0.7453659199055269,24.97657606036281,-0.01948535331386129,4.904408728181244,-0.41858305640289806,-0.4062355325696855
-0.523,2.0,0.990132019131736,24.950872976111974,-0.03979712994234556,4.9260022817670714,-0.49596622859523726,-0.5134675275198767
-0.523,1.8699300203995006,1.235250471346952,24.916294849596497,-0.0654705063183394,4.961394533534428,-0.5399642122502238,-0.596993827082753
-0.523,1.91095851900801,1.4810224024261178,24.87312483033129,-0.09532019767247704,5.000077148668392,-0.5598668858796183,-0.661754557903815
-0.523,2.0,1.7272270672875512,24.82146421615743,-0.12840792556766778,5.0472591372667,-0.5640726669948711,-0.7116719197186621
-0.523,1.8247396265992026,1.9739007002080906,24.761176358733938,-0.1639915215536009,5.1027384589125155,-0.5579622538124365,-0.7502135684613411
-0.523,1.8969327664448958,2.221060003097946,24.691999533590963,-0.20150219997666796,5.1514428165523976,-0.5435292199861546,-0.7802075695950215
-0.523,1.8100817502471707,2.46798156088435,24.613822093985245,-0.24051257845641905,5.204307776440798,-0.5251498895911859,-0.8033323438053265
-0.523,1.9929580819044728,2.7144523636744324,24.526336964002134,-0.28067919564668536,5.252435860892843,-0.5036311054058586,-0.8213708433763196
-0.523,2.0,2.959821613335714,24.429392401346597,-0.32174773781550137,5.308601128979254,-0.48178735346784335,-0.8353635367136022
-0.523,2.0,3.2040132485457553,24.322603554574805,-0.3635159146511815,5.36359326568586,-0.4591020077305885,-0.8466385206303653
-0.523,2.0,3.44650605993282,24.205793859520714,-0.40584784068269975,5.416787733961534,-0.43609082162897755,-0.8558314319437422
-0.523,2.0,3.6867362356407227,24.078833731613905,-0.44863941227988685,5.468020279798896,-0.41314178208488334,-0.8634091486051988
-0.3957797626250166,2.0,3.924121153950799,23.94163595342523,-0.4918098697101468,5.517203431597238,-0.39051615021208813,-0.8697259426794068
