steer,accel,x,y,yaw,v_x,v_y,omega
-0.0557470144701244,0.1960009008682406,-5.0,0.0,0.0,5.0,0.0,0.0
-0.007715749648285322,0.5843306953873214,-4.75,0.0,0.0,5.008246984939146,-0.027830206788588566,-0.023548636513421095
0.0019969971480220897,0.7421817148197725,-4.499587650753043,-0.0013915103394294285,-0.0011774318256710548,5.037507461594767,-0.02120461728715491,-0.0216109393693934
0.050438766275062795,0.6702097574300107,-4.247713700615728,-0.002748306480707014,-0.002257978794140725,5.074628222220164,-0.011532890832474506,-0.0158277645701493
0.05836703789626144,0.9279224742709269,-3.9939842383752553,-0.003897869211189747,-0.00304936702264819,5.10673247605266,0.019186048706386384,0.009247558219202052
0.028930785413522717,1.1818530634685642,-3.7386458764525994,-0.0037171851095924528,-0.002586989111688087,5.151602434369251,0.042530273250075676,0.03226062592481806
0.015205303284711662,1.1744518478389558,-3.4810611154012148,-0.002257034789950635,-0.0009739578154471843,5.210562276048233,0.04190567558007635,0.037760513666705395
-0.0016809580049063771,1.1920673534499642,-3.220531084448784,-0.0004154953571983721,0.0009140678678880856,5.269368236759974,0.033397880189541956,0.03605937403837827
0.024291029004961037,1.313824655388902,-2.9570643090735946,0.001495225930592312,0.0027170365698069993,5.329017555995907,0.01844727634407233,0.02738690409554302
-0.00685654139219692,1.4412399092029844,-2.6906169208748545,0.0031415422315171568,0.00408638177458415,5.394549350745657,0.021203225094937397,0.03139349301802999
0.02895489065382034,1.503275472519115,-2.4208960375702278,0.005303900974624583,0.00565605642548565,5.46658514549101,0.006954818059155203,0.021396928327700716
0.002170997685783844,1.5231812983951134,-2.1475731191503242,0.007197593774381318,0.006725902841870686,5.541417905400672,0.015410215825263043,0.028564377542748494
-0.09164349527528029,1.7093037770558281,-1.8705136732328964,0.009831625009055146,0.00815412171900811,5.617605502023484,0.007229013452772532,0.02304129435212875
-0.119556399409837,1.9984101485994574,-1.5896456831828578,0.012483370236533498,0.009306186436614548,5.698620226993039,-0.044976213139353696,-0.020890113601485277
-0.098126834905672,2.0,-1.30470608243522,0.012886239797476478,0.008261680756540284,5.792165898291003,-0.09158799339914751,-0.06788506803757646
-0.04436016491771076,2.0,-1.0150698380172174,0.010699620469510729,0.0048674273546614605,5.889063639236292,-0.1084107385790633,-0.09672974673977197
0.0221855909455509,2.0,-0.7205937601531425,0.0067123715649475045,3.094001767286157e-05,5.989396223522385,-0.08845897562905129,-0.09709812507410413
0.06269312179520262,1.9698896955483338,-0.4211238122742487,0.00229868838686075,-0.004823966236032345,6.089207078366217,-0.03822703115322332,-0.06880230958573874
0.018167297601309185,2.0,-0.11667622110389214,-0.0010813417028733415,-0.008264081715319282,6.185281191246866,0.016997709678774037,-0.028266682388770115
0.029360377141956953,2.0,0.19258430136001764,-0.0027872396089626697,-0.009677415834757789,6.285071074336785,0.03074815247722426,-0.013708021691729527
0.03310812471948622,2.0,0.5068380177961753,-0.0042910188238894295,-0.010362816919344266,6.384654442826756,0.04420558878571455,0.0027881573132320734
0.019927441624559422,1.8835776905236026,0.8260765035244167,-0.005388949107530993,-0.010223409053682662,6.484232780098227,0.05306544882371107,0.017735729945265108
0.05967342145971351,1.7635196661658865,1.150298324702814,-0.006050305790062966,-0.009336622556419406,6.578368541799436,0.04983996891124699,0.024244210486022776
0.11891575731892054,1.3811163728292688,1.4792256820835834,-0.006629358548773405,-0.008124412032118267,6.665169813735024,0.06506240317840614,0.04609552771227978
0.06068957572206257,0.8695902975602783,1.812499603686864,-0.006083845258180025,-0.005819635646504278,6.728348763034551,0.1007419662793909,0.08880545448212207
-0.12056889694170195,0.45601583502977383,2.1489406588464517,-0.00300464810645311,-0.0013793629223981746,6.771324603066556,0.0891909004838566,0.09971537219305539
-0.04780454692990718,0.2855182361121636,2.48751271824376,0.0009878871187225433,0.0036064056872545953,6.785550966634049,-0.01422769650578909,0.03192952113385966
-0.12362169911937107,-0.18333803266866283,2.8267906257651974,0.0015000767471538702,0.005202881743947578,6.798588356340096,-0.04529276770820796,0.0048148172717691895
-0.27393063819827124,0.07938366980636855,3.166727225244128,0.001004073596348097,0.0054436226075360375,6.782151750783828,-0.10069631462658818,-0.049562932605847966
-0.3918774692851849,-0.10281645120384922,3.5058571959049405,-0.0021847029237861077,0.002965475977243639,6.7524140247315945,-0.20202059726486582,-0.15479690888082354
-0.45309123542970126,-0.0491229149927606,3.843506366933822,-0.011284483761096843,-0.004774369466797539,6.6845341370282565,-0.30651736552040787,-0.2850585281677638
-0.3634652450261168,0.2630384959581677,4.177656093430225,-0.028205893085780316,-0.01902729587518573,6.607583191285922,-0.38142409794934407,-0.41317505259244103
-0.36009328723488837,0.016916145264405838,4.507612598332633,-0.05355948855543426,-0.03968604850480778,6.586472123503017,-0.3743070419875977,-0.4876099360861612
-0.5054808362760158,0.11275322121946835,4.835934355674639,-0.08532622657284251,-0.06406654530911585,6.5573604626669,-0.3456633193434895,-0.5451913983021015
-0.4727756773139978,0.08223458636676287,5.162023222713184,-0.12356494010683361,-0.09132611522422092,6.484934448653418,-0.3634834787573239,-0.6377868074987019
-0.2772960629626313,0.2739515759148319,5.483261230955952,-0.17123442370874764,-0.123215455599156,6.430382395585688,-0.34324480581331335,-0.7012538588914032
-0.3287029192347534,0.40887079809698323,5.8002334710668455,-0.22778250833168137,-0.15827814854372618,6.441865861370092,-0.2280804380212435,-0.6793958837126726
-0.22123999437737354,0.5659822638942212,6.116503163325705,-0.2898117184968938,-0.1922479427293598,6.441429296678875,-0.16121946333508003,-0.6778571169167541
-0.2737115640440123,0.4327895552973108,6.431100996172859,-0.35926106202548075,-0.2261407985751975,6.4663563268778255,-0.05623521948570068,-0.6320417671648413
-0.33043172136901183,0.457197559383097,6.745556354372235,-0.4344949909728697,-0.25774288693343955,6.468485814824106,-0.004776601427879085,-0.6133942787321889
-0.1687982315365601,0.5357291690869388,7.058236343983997,-0.5171663462154414,-0.288412600870049,6.454929369741923,0.007785728237342178,-0.6182841040390644
-0.2239872666926865,0.734552650341998,7.367763007243229,-0.6085921587434608,-0.3193268060720022,6.476045336544316,0.09432291662898522,-0.5578158100660714
-0.16686783317648396,0.9145621148973825,7.67667661520683,-0.7057648547483469,-0.34721759657530576,6.494167598144468,0.12428175097597167,-0.5298054562149584
-0.09907437637314316,1.0592061120495078,7.984121970524013,-0.8104142711821173,-0.3737078693860537,6.528600498521223,0.16971385361848007,-0.4838015742871613
-0.033989360547828404,1.2108112647319664,8.291119704164407,-0.9216840320930045,-0.3978979481004118,6.575283485786077,0.22950196938073372,-0.4183045376079003
0.0029955822739333865,1.4055828232203742,8.598646397924563,-1.038495387730842,-0.41881317498080683,6.631005548948326,0.29529993429840873,-0.3377424236463188
0.016477277856806603,1.7123609433615667,8.907546103744819,-1.1598401995177887,-0.4357002961631228,6.696206544503514,0.3481476750051456,-0.2567614295198038
-0.015875485149783257,1.842287512377122,9.218423384152162,-1.28536425598583,-0.448538367639113,6.777184452194869,0.37849086438425156,-0.18566078394642863
-0.018097776255854906,1.8010903890567243,9.531969904533971,-1.415257637804134,-0.4578214068364344,6.865311560833794,0.3692331970572452,-0.14238564921917327
0.03237532513984206,1.8077322650616137,9.848045113137747,-1.5504188469541647,-0.4649406892973931,6.952163220848037,0.3487301918858927,-0.10962776243676564
0.1402493398559003,1.825972217560791,10.166572032493894,-1.6906902522212202,-0.47042207741923137,7.040531744926996,0.347806987209053,-0.06313720988888005
0.2963740334981115,1.6117635672812418,10.488242849563875,-1.8347493644797706,-0.4735789379136754,7.123581652952858,0.3872302061774255,0.0190865410525652
0.41334677115954344,1.3766540086805759,10.814051764704852,-1.9799628549405976,-0.4726246108610471,7.169509951517512,0.46876825452028204,0.1485213669307976
0.40906378095519674,1.1443269276741899,11.14389969352072,-2.1222807575715343,-0.46519854251450726,7.176368918069,0.5470904082831256,0.29801762277809124
0.4881395472910579,1.4704639160041997,11.47685865113497,-2.2587991792298827,-0.4502976613756027,7.184464497291641,0.565384478615018,0.4211731165861416
0.49471667139486986,1.7137179275948833,11.81257735371968,-2.389693896612198,-0.42923900554629557,7.188776317157212,0.574230269940714,0.5478903722523532
0.5086911505400822,1.3694024170239238,12.151357986827744,-2.5131778874105652,-0.4018444869336779,7.2113428595391404,0.5458853914488679,0.6538083060862421
0.5002548386113314,1.379389900651705,12.493878006985833,-2.6290816299599786,-0.3691540716293658,7.216306891576824,0.4915934235322994,0.743848291402343
0.5044176432404845,1.2600931481110915,12.839255272445307,-2.7363496010531008,-0.3319616570592487,7.226956937393503,0.4134522459311537,0.8129482328340647
0.523,1.3606360753281153,13.1876124513313,-2.8345682309310734,-0.29131424541754547,7.228497943589613,0.32505423881183604,0.8679646595854696
0.517476573960442,1.2285595130166913,13.538477482115924,-2.922805621640038,-0.247916012438272,7.22417030416553,0.23814263111748296,0.9151969233820396
0.5064540167820937,1.1157475856976777,13.891564195759951,-2.9998974103656746,-0.20215616626917002,7.2110894170354545,0.14621045798111323,0.9488045280356855
0.497556032174974,1.31883631737633,14.24624413404855,-3.0651286266034172,-0.15471593986738574,7.190987633123658,0.05289564324833955,0.9692040777257195
0.47381872710722844,1.3974086351437074,14.60190638152338,-3.1179217932368335,-0.10625573598109977,7.1778901264862025,-0.03605305118966061,0.9791596222306678
0.3927878513334984,0.9440490396648383,14.958585601375532,-3.1577771611523358,-0.057297754869566384,7.170983894867945,-0.12393555502538088,0.9762901542887297
0.389827124055475,1.0375453821725775,15.316191525551782,-3.1844965941494494,-0.008483247155129894,7.162310263061861,-0.22982425897953118,0.9437091829363545
0.43398322437744236,1.1813287814463111,15.674196671174013,-3.199025339585548,0.038702211991687836,7.150686572855619,-0.31141480459958726,0.9121744388264413
0.42025580063811685,1.2393733864269028,16.03206573649665,-3.200750504636801,0.0843109339330099,7.124596852922706,-0.3538594435932262,0.8980786626703711
0.4498990244379572,1.3639257922613652,16.388520173050523,-3.1883821289430387,0.12921486706652846,7.103022456579353,-0.3899536023056828,0.8799113601877068
0.35273817705662186,1.551746596206895,16.743222916877105,-3.1619540548844216,0.1732104350759138,7.073827077179417,-0.4032694260284245,0.872777741444662
0.42723866133427174,1.379506362806485,17.09509691033593,-3.1208586525034496,0.2168493221481469,7.086356181919657,-0.4499608331057714,0.8331254055562487
0.3364664487830331,1.5013974621106836,17.445957197891754,-3.0665969686266705,0.25850559242595933,7.061571778350505,-0.4482114013466103,0.8249039529851936
0.3253674777871011,1.352446664139769,17.79303302388586,-2.9980032764003224,0.299750790075219,7.073195311739725,-0.47991024943204097,0.7866188016615372
0.38117593735920885,1.2906948298484366,18.138008583771736,-2.916499426827164,0.33908173015829585,7.078491707665484,-0.5002274104689081,0.7507663625620923
0.3938440568066545,1.3518433180254326,18.480100193214568,-2.822363824938208,0.37662004828640044,7.061743026366889,-0.48344524209677253,0.7407845461043333
0.43376979464465587,1.4253959040406738,18.817330595927203,-2.7149837049548444,0.4136592755916171,7.044708124900905,-0.4602610774172759,0.7371879361569087
0.40943897829335213,1.3676738382882274,19.14910746987285,-2.5944702701190128,0.4505186723994625,7.01816533857545,-0.4232597068622636,0.7477230335975786
0.2955566219370958,1.5509194215289823,19.474217644879843,-2.4607247735424544,0.48790482407934144,7.000425918772248,-0.40237732719270564,0.7492036542284206
0.2770160779663189,1.4350247924775832,19.79282863980148,-2.314414451592201,0.5253650067907625,7.02850093463062,-0.43212915321435796,0.7104870008028374
0.24675849250848503,1.3809505992524718,20.107697095532313,-2.156857293492089,0.5608893568309044,7.053683285801425,-0.4550998308288869,0.6718159308852074
0.26414315631887497,1.5940675491668803,20.418448104005805,-1.988519181010854,0.5944801533751647,7.082078678230922,-0.4776469599097449,0.6286911669278878
0.3390397166251239,1.5690033925291988,20.72517786570873,-1.8099783849919135,0.6259147117215591,7.116047662909998,-0.47769294569477105,0.6003481738994472
0.22658960735599618,1.5466979160204575,21.027522485525267,-1.620892311745027,0.6559321204165315,7.127872022617013,-0.43765217585078203,0.605685452296336
0.20529680507189246,1.5426402101119714,21.323303369566872,-1.4208700226616604,0.6862163930313483,7.169957422483618,-0.4552686379893184,0.5693350042859716
0.29217168376505614,1.356536731517045,21.615078092994754,-1.2113314624847935,0.7146831432456469,7.215479255667339,-0.4706511058092305,0.5316289302833718
0.22098370694867037,1.2545776934010062,21.902993728271287,-0.9926622594766342,0.7412645897598155,7.230851961864468,-0.43352237256035914,0.5347940769316347
0.2709433786624589,1.3903356234782576,22.184309245228526,-0.7645296570852702,0.7680042936063972,7.260002716502754,-0.4351682772974114,0.5115341071301063
0.35883168536795,1.0605656423600482,22.460530300253986,-0.5280038531153762,0.7935809989629026,7.2843572717967096,-0.40780195484465404,0.5123527927019613
0.43830875312925743,1.148700900206178,22.73049067996281,-0.2826636777845728,0.8191986385980007,7.267603437997194,-0.3467286026222016,0.5462242190825032
0.4424408314778969,1.1446802205836593,22.991275145336154,-0.02901596192732192,0.8465098495521258,7.229912437495061,-0.2735885257889934,0.6019213234099297
0.4210858113282162,0.9657315031179757,23.241048091751523,0.232670274961836,0.8766059157226223,7.195660765812042,-0.22507046081929363,0.6507728408077903
0.35908963713301556,1.176671475038586,23.479873261065773,0.5019898155163043,0.9091445577630117,7.164479916534689,-0.20495352499658082,0.6850030727453361
0.30302814448262366,1.1231603347346688,23.708058766357794,0.7783244337406938,0.9433947114002785,7.166627066360672,-0.22229139594524372,0.6919330680246385
0.26652107525560903,1.225234429743529,23.927412614804826,1.0618888560577189,0.9779913648015105,7.181072249663671,-0.2635321463755019,0.6765533921490466
0.3104800612640706,1.2228448032860326,24.13894050265851,1.3523179735335966,1.0118190344089628,7.207095071107056,-0.3112717308760743,0.6490720989139732
0.3328012271786918,1.2116776733495196,24.343238404967394,1.6495723103366695,1.0442726393546615,7.219185708932525,-0.3250284511973196,0.642261761679136
0.23368543171156445,1.2114539441290353,24.538681919183635,1.9534761557157052,1.0763857274386184,7.2235399571636725,-0.3255402567984488,0.6446363739052463
0.21261614462791334,1.397384031113068,24.724392885950586,2.2636780282943954,1.1086175461338807,7.252649661108241,-0.37125531582504406,0.6091130773028975
0.1875915859623905,1.4921829970367382,24.902705693778163,2.579987112269864,1.1390731999990256,7.293034003128374,-0.4106729816854352,0.5709545846058109
0.2139141267035131,1.4410988077350046,25.07393886150031,2.902588562117075,1.167620929229316,7.341088151817296,-0.4460151087586306,0.5293334872960694
0.1659672101241134,1.4111143156584698,25.23846207110265,3.231462968733229,1.1940876035941195,7.380470109860465,-0.45221140134630805,0.5056139045293145
0.17968059301790176,1.3001096593646162,25.395236912186473,3.5662931267062983,1.2193682988205852,7.426915369577215,-0.47390952539155906,0.4674250210640953
0.17423899859531933,1.2882057251733827,25.54531583219953,3.906786112141405,1.2427395498737899,7.4651412290004,-0.4747510878486718,0.4417991529299201
0.23868322397098501,1.1761819246474914,25.68805240418385,4.252489129815539,1.2648295075202858,7.50396152327635,-0.4708194418436217,0.4191435683581055
0.15584964615194014,1.3137600096214541,25.823515419232546,4.603170673780989,1.285786685938191,7.524418931299701,-0.43061348276368894,0.42672691551201974
0.10427200999949303,1.0215008396646001,25.949958326433375,4.9581607606590605,1.307123031713792,7.569116277059025,-0.4385044264489552,0.40142834548412276
0.14531101150540718,1.0079257310931475,26.06976221896121,5.317822470748301,1.3271944489879983,7.605898832073087,-0.4624238095020586,0.35972315489204687
0.1695827862215847,0.8055899301539293,26.18392780038347,5.6813125697562805,1.3451806067326006,7.636729064656254,-0.449849775143846,0.3421566707481097
0.042894704877506094,0.4707246213848654,26.29126955610092,6.04844025401259,1.3622884402700062,7.654120480315707,-0.42157305302866477,0.33829347027548257
0.012288520811294723,0.4808941356999406,26.391111938773044,6.418493910984013,1.3792031137837804,7.669432034256957,-0.45750801263064983,0.2835847484236051
0.07587124175013925,0.4934029956479111,26.48659065571348,6.790592779412389,1.3933823512049606,7.686754740778795,-0.48520331047151766,0.2248183435204973
0.057644930431305946,0.6813532010501979,26.578299761794256,7.164616163180449,1.4046232683809854,7.701873195033015,-0.4574677405702181,0.2026375673885062
0.12868172998564223,0.5707282145919648,26.664556157559684,7.540621685486483,1.4147551467504107,7.7287078968795155,-0.4358086230076067,0.17766887966559328
0.03761455700511333,0.6412160879708524,26.746137268081714,7.9189755670364566,1.4236385907336904,7.743075241274966,-0.37370042804078646,0.18747949969816993
0.0739573651100518,0.5859781140831023,26.821387604531864,8.299205171839985,1.4330125657185988,7.7704817127804935,-0.36893380817402954,0.15943818768104123
-0.021148908665851736,0.9643335619834731,26.893022563438073,8.681513526667839,1.4409844751026508,7.793153893195978,-0.3372492663729061,0.15191179062044055
0.06211914937441488,0.9239244687648154,26.96018339594549,9.065709940307624,1.4485800646336728,7.838771054035649,-0.3558477849727713,0.10660505946172555
0.1065865940623056,0.8932183667500411,27.025625174918467,9.452555868002353,1.4539103176067592,7.8801500461184695,-0.31487713136884216,0.10405233059336674
0.15944023806388422,0.8327378902336003,27.087210773592528,9.84203885213511,1.4591129341364275,7.9161146598145145,-0.25695657984281917,0.12182594620653439
0.1470978835719671,0.8237306747283167,27.14409164757845,10.23394676370712,1.4652042314467542,7.9422746891990945,-0.18774788702952735,0.16001766949859444
0.15557260091762987,0.8428668621912158,27.19528095040371,10.62785931307018,1.4732051149216838,7.971059427841739,-0.147674174626261,0.18869703335687113
0.13917325016199084,0.8567604569373646,27.24146308247094,11.023796430347426,1.4826399665895273,8.000331705760637,-0.1195243845847147,0.21719522299588656
0.04817435451649966,0.9072920318455658,27.282634442475207,11.421733489211228,1.4934997277393216,8.033248682821036,-0.11375318769902336,0.23504204806758822
0.031160563095463802,0.8441076409642648,27.319321351911544,11.82175740242818,1.505251830142701,8.07654594656587,-0.16067207926332136,0.2121655147306019
0.08205051604169811,0.6980638994405034,27.353787414637385,12.224191391276399,1.515860105879231,8.116693352320201,-0.20211382991009308,0.1849174690397913
0.11607640056753185,0.4544758184435464,27.386161670832205,12.628858921448307,1.5251059793312205,8.146361180123424,-0.20314328491481684,0.18274791077535366
0.14370670360097157,0.4152897909533025,27.414912263915475,13.035287971314862,1.5342433748699882,8.160484884434014,-0.1865636886971599,0.19522983557429843
0.08648241686305096,0.470833395337811,27.43914538681638,13.442698764804689,1.5440048666487032,8.16937985648498,-0.1634804547587479,0.21754161205443598
0.15118861835639327,0.3742069547900308,27.458258647761543,13.850802202676288,1.554881947251425,8.18780447498501,-0.17997869688601745,0.21306258939164413
0.10572449566918918,0.4891661904066501,27.473771359452403,14.259997378485815,1.5655350767210072,8.193707706992825,-0.16111999983601433,0.23577581925078925
0.18081429833283139,0.4071907742215751,27.483982695266235,14.669634709213678,1.5773238676835466,8.211316028722848,-0.17561919280913552,0.23647536158170762
0.24770213169360522,0.4303084902604862,27.490083501809746,15.080249081490914,1.589147635762632,8.214261783732878,-0.1522482818012938,0.2675722999600875
0.24371624588176802,0.23681393359634192,27.49015793436032,15.49103270450589,1.6025262507606364,8.205491624003036,-0.11237300838766387,0.32063294914727364
0.32429855841456434,0.14479881745131307,27.482757959636743,15.901279022692398,1.618557898218,8.189657781751412,-0.09899677798982223,0.3644743970648486
0.3450365413363503,0.21165354264124886,27.468152042475133,16.310531273198738,1.6367816180712425,8.149298876006307,-0.06746926098721026,0.43167151412057314
0.37518798041222656,0.29987131039045267,27.444650977851865,16.717331913120447,1.6583651937772712,8.108527718080175,-0.05515575380510297,0.49587521252384165
0.3525583584265858,0.3966313848861187,27.411940826165704,17.121446013043723,1.6831589544034633,8.064489264512043,-0.05443350634912719,0.5600470001566458
0.3713272786512082,0.399874632334134,27.369433255073528,17.522432897692028,1.7111613044112957,8.033950423865955,-0.08524951314839847,0.6051972782385224
0.28774166216139985,0.4193600719690953,27.31745451360288,17.920776063400563,1.7414211683232217,7.997103240565484,-0.11957781807759993,0.6481045256103918
0.2904498327462113,0.3506313732287776,27.255451917311778,18.315840078201028,1.7738263946037414,7.983892881137998,-0.1996080077319176,0.6517632698498952
0.20540052502176392,0.3160872606820489,27.184734478714436,18.708847732215325,1.806414558096236,7.96260250430266,-0.26855192860208854,0.6532303471444795
0.210223380135338,0.2853635250607121,27.10484991287543,19.099112197790173,1.83907607545346,7.954443209305027,-0.3671299808692677,0.6188917456814874
0.24763512352633785,0.36443187292601875,27.017124317175778,19.48747298087907,1.8700206627375344,7.939515158649641,-0.43737081047932175,0.5893534693523463
0.20881392609568605,0.43225731424704017,26.921000982704697,19.87325567880742,1.8994883362051518,7.917727424396681,-0.4697640028774994,0.5772845510509749
0.18556864520106686,0.4421500119292919,26.815437517460857,20.255530539698533,1.9283525637577006,7.906262601952361,-0.5108112405515056,0.5507791224357131
0.2557958513072781,0.4152702856416925,26.70100867391975,20.63478089355744,1.9558915198794862,7.898246580133137,-0.5474025107900984,0.5181765044105038
0.24537790851877814,0.3482038581564759,26.578026510995073,21.01105241649783,1.9818003451000115,7.872779394397941,-0.5344283388949723,0.5175742274229886
0.2316806029874654,0.4268012375212361,26.445252021129374,21.382585197617587,2.007679056471161,7.847053700898408,-0.5265297788073432,0.5131244383192585
0.26626282283859837,0.4782556953942095,26.303094686936745,21.749225356106987,2.033335278387124,7.828793075970341,-0.5237043006949096,0.504025360265637
0.3024196079054144,0.5006977484781255,26.151859552960502,22.111217900648317,2.058536546400406,7.804940103369901,-0.5018345304739615,0.5096392705559841
0.3282515322798984,0.48993093071649624,25.99114366650785,22.467718564917906,2.0840185099282054,7.773221867057201,-0.4681468619916962,0.5281241071308117
0.33358430015629714,0.49032292131575156,25.820707884879933,22.817799974790102,2.1104247152847457,7.734738706373065,-0.4331813682072705,0.5533978525309718
0.3342469886647486,0.4255638145533873,25.640577095109155,23.160710270582783,2.1380946079112944,7.696333151734926,-0.4079959984282165,0.5767662740145592
0.3933689287838378,0.6197830934574131,25.45099803708111,23.496209588838823,2.1669329216120223,7.65581552262372,-0.3923384643634068,0.5965472371187178
0.3552921587527067,0.6519849543439864,25.25231350302547,23.823987040617855,2.1967602834679583,7.606277383967057,-0.3603313077496809,0.633191649667168
0.3150682652162615,0.6959470946019801,25.04409629649465,24.142748441413946,2.2284198659513166,7.573322782987528,-0.3585037632077335,0.650672690884525
0.3430247147229015,0.617984713844696,24.826828099834128,24.453399190694814,2.260953500495543,7.554909437361872,-0.37861032545165696,0.6501261669449546
0.30751954271479065,0.5724454718882773,24.60093146551012,24.75674835677951,2.293459808842791,7.523267640433273,-0.3828410922324506,0.6588224983616638
0.31071348471393073,0.6256382834558133,24.366500177368653,25.051548762764753,2.326400933760874,7.499576628448254,-0.40313746487552193,0.6524007056375282
0.28528374595677225,0.5722008564326804,24.124037693135808,25.33830190972834,2.3590209690427506,7.476575271396794,-0.4161752771769711,0.6472412946149774
0.28007764315250716,0.513377697747788,23.873627124224274,25.616646114092095,2.3913830337734994,7.457096042498034,-0.4357129918824677,0.6327192663714306
0.2574049631809376,0.7863930518381981,23.61571998140776,25.886792784773153,2.423018997092071,7.435050135888917,-0.44898413413306854,0.6178958895191915
0.22931914604798626,0.973326372583882,23.35066353952289,26.148420336466483,2.4539137915680307,7.431612354741993,-0.46556113816437983,0.5963165657513116
0.23359622305242583,1.0054729857312326,23.078310871687922,26.402266840745114,2.4837296198555965,7.44315006248845,-0.486013893579357,0.5671756818632042
0.21385963435932118,0.9828123911935378,22.79868050982456,26.64904324078744,2.5120884039487565,7.454641652540751,-0.49257071435308747,0.544571916575415
0.2559667958012556,0.964713087805976,22.511893812695845,26.888394782543678,2.5393169997775273,7.469084405086947,-0.5002700783055831,0.5183070671965722
0.3401992613562763,0.9720799829194435,22.218320034607462,27.120576105700415,2.5652323531373558,7.473028444254734,-0.4792956308238717,0.5131906099454654
0.2878232882835077,0.9244315647515617,21.918091573664878,27.34430041666363,2.590891883634629,7.454378453463112,-0.42302212825217544,0.5407600630553017
0.3335482941698712,1.0809945869987572,21.611544197707154,27.55736254589956,2.6179298867873944,7.4515077414197775,-0.4052691380760628,0.5458808282430974
0.2625364679646185,1.1804967428440316,21.299029220504874,27.7612189065093,2.6452239281995493,7.44410288462258,-0.3722135092118428,0.5673350693059542
0.2995694977398293,1.108020299293323,20.980605716903828,27.954840958423976,2.673590681664847,7.462817628900425,-0.38187575901905896,0.5595272398538182
0.3160134293709831,1.0855778653308292,20.656201440911545,28.14020696356463,2.701567043657538,7.467878631110012,-0.37165063266626214,0.5670822547359086
0.3552320435282877,0.9675010851478542,20.326292197646932,28.31607120044339,2.729921156394333,7.46769365963439,-0.3583126822480826,0.5797327619952066
0.27013726208744854,0.9949250854463892,19.991271377787005,28.481896836855224,2.7589077944940934,7.450356872569719,-0.33410840336679515,0.6045686454277343
0.2946794275462145,1.0009919998454795,19.65193746784506,28.63649668306514,2.7891362267654802,7.459835169729446,-0.3577139556643225,0.5942200222392202
0.29239555559345637,0.8922077218979448,19.30804863606587,28.782041251708453,2.8188472278774412,7.462167538558054,-0.36406112710842925,0.5944159815131274
0.18315574506765067,1.072502497288692,18.959977997134697,28.917643768309354,2.8485680269530977,7.459360691745455,-0.3704345856120522,0.5935547467111356
0.24344352667921998,1.2266399651452276,18.608257863573105,29.04310753569601,2.8782457642886543,7.488695223584417,-0.4264084337140793,0.5499241514272422
0.19288367301393028,1.123572433584593,18.25228205389973,29.16116334320916,2.9057419718600164,7.511735568739588,-0.43339531134190673,0.5368733861570927
0.15591342343087872,1.0177042525309465,17.892156630546154,29.269996639266978,2.932585641167871,7.539705197843557,-0.45923794139159546,0.5063426049174452
0.16924114634382115,1.0127828791552853,17.5281398709782,29.370678979558875,2.957902771413743,7.5677706300092,-0.4896537044757541,0.46598008089618925
0.21308768662132918,1.0175503381321163,17.16058917063676,29.46386570246165,2.9812017754585525,7.592897466584526,-0.4967868925934194,0.4377870184332657
0.15082117420921448,1.1036206645804993,16.789784009011136,29.549017067680232,3.0030911263802156,7.610048050722621,-0.47351421055654863,0.4322951713284874
0.15755598785461095,0.98996916260437,16.416193951215934,29.624997896323666,3.02470588494664,7.643576807141357,-0.4819606523104732,0.40367669530391576
0.11675060378966036,1.0691573445266749,16.039433233719162,29.69350149436005,3.044889719711836,7.670499261461783,-0.4769094580437129,0.38306420887093284
0.048072361205047445,1.0109836267302945,15.66000246720348,29.754265770867427,3.0640429301553826,7.707497899062786,-0.48631792950823044,0.3498141800340654
0.09969022268107912,0.9064895313381451,15.277669607673596,29.8083643568494,3.081533639157086,7.7479689342337,-0.5177456918951451,0.2938680093674192
0.09128945831771976,0.8845810259748474,14.89252347084521,29.857457750544338,3.0962270396254565,7.779374815312492,-0.500575884672003,0.26891384981403527
0.005236683074554591,0.8708930096120836,14.505089975036329,29.90010054781297,3.109672732116158,7.811420842834884,-0.4818133419576643,0.24561735900568404
0.0815056279217599,0.8815094579304296,14.11548673041032,29.936643823224397,3.1219536000664423,7.848880951164696,-0.5008431420169801,0.1909957561022222
0.08389407738187787,0.7799181062894345,13.723610134417552,29.969387885423124,3.1315033878715535,7.883257923428199,-0.46080408540864154,0.17773992351045428
0.015702380468199172,0.7027565971954702,13.329699754442847,29.99640366376175,3.1403903840470764,7.913167119979895,-0.4205630410518964,0.16913032252271992
0.06985917773444793,0.6253223978428961,12.934066965897072,30.017907488492895,3.1488469001732122,7.9443428870528745,-0.41683884923957515,0.13463395727293803
